Mapped_GCK,Sales_EUR,date
#16,102024.2,2019-02-15
#36,0.0,2019-02-07
#11,20770.0,2019-02-08
#11,417601.1,2019-02-28
#11,0.0,2019-02-07
#6,103769.0,2019-02-21
#6,0.0,2019-02-06
#6,0.0,2019-02-27
#6,0.0,2019-02-18
#4,234908.51,2019-02-28
#4,-2249.46,2019-03-04
#36,435.0,2019-02-08
#16,0.0,2018-11-16
#16,1052.6,2018-11-22
#11,0.0,2018-11-12
#6,8470.0,2018-11-23
#6,0.0,2018-11-12
#6,0.0,2018-11-26
#4,0.0,2018-11-29
#4,0.0,2018-11-12
#3,0.0,2018-10-16
#5,0.0,2018-10-09
#5,0.0,2018-10-23
#3,0.0,2018-10-02
#3,0.0,2018-10-19
#9,0.0,2018-10-19
#20,0.0,2018-10-26
#12,0.0,2018-10-09
#13,0.0,2018-10-23
#13,0.0,2018-10-10
#14,0.0,2018-10-29
#12,0.0,2018-10-26
#8,0.0,2018-10-15
#8,0.0,2018-10-09
#8,0.0,2018-10-11
#6,69889.24,2018-10-24
#5,0.0,2018-10-10
#8,0.0,2018-10-12
#6,0.0,2018-10-30
#12,0.0,2019-04-10
#12,0.0,2019-04-05
#8,0.0,2019-04-15
#9,0.0,2019-04-10
#16,0.0,2018-10-01
#16,0.0,2018-10-15
#16,16684.4,2018-10-26
#36,0.0,2018-10-19
#11,681212.5,2018-10-31
#11,0.0,2018-10-09
#6,0.0,2018-10-15
#4,228553.87,2018-10-31
#3,0.0,2018-10-28
#36,0.0,2022-01-13
#12,0.0,2021-10-22
#36,0.0,2021-11-02
#11,0.0,2021-10-27
#11,0.0,2021-10-14
#11,0.0,2021-10-11
#6,0.0,2021-10-21
#4,0.0,2021-10-19
#5,0.0,2021-10-18
#5,0.0,2021-10-15
#5,0.0,2021-10-21
#3,0.0,2021-10-21
#3,0.0,2021-10-18
#9,0.0,2021-10-12
#12,0.0,2021-10-05
#13,0.0,2021-10-28
#9,0.0,2021-10-21
#8,0.0,2021-10-13
#12,0.0,2021-10-19
#8,0.0,2021-10-08
#36,0.0,2021-10-22
#6,0.0,2021-10-25
#36,0.0,2021-10-08
#13,0.0,2021-03-23
#12,11304.0,2021-03-01
#14,10910.38,2021-03-25
#13,0.0,2021-03-22
#14,0.0,2021-03-04
#12,0.0,2021-03-05
#8,-581.82,2021-03-23
#8,0.0,2021-03-24
#16,0.0,2020-10-20
#16,0.0,2020-10-30
#16,0.0,2020-10-12
#16,0.0,2020-10-29
#16,0.0,2020-10-10
#5,0.0,2020-10-13
#6,0.0,2020-10-19
#6,0.0,2020-10-29
#6,0.0,2020-10-27
#5,0.0,2020-10-23
#5,0.0,2020-10-21
#5,0.0,2020-11-04
#3,0.0,2020-10-26
#8,0.0,2020-10-29
#3,0.0,2020-10-11
#9,0.0,2020-10-07
#12,0.0,2020-10-21
#13,9524.88,2020-10-28
#20,7355.75,2020-10-28
#12,0.0,2020-10-29
#14,0.0,2020-10-27
#14,0.0,2020-10-29
#12,0.0,2020-12-06
#12,0.0,2020-10-18
#8,0.0,2020-10-26
#8,0.0,2020-10-23
#8,0.0,2020-10-05
#5,0.0,2021-02-04
#11,0.0,2021-02-19
#6,0.0,2021-02-02
#6,36379.92,2021-02-24
#6,0.0,2021-02-15
#6,0.0,2021-02-17
#6,0.0,2021-02-10
#6,0.0,2021-02-09
#3,0.0,2021-02-11
#5,0.0,2021-02-10
#3,0.0,2021-02-15
#3,0.0,2021-02-16
#8,0.0,2021-02-10
#12,0.0,2021-02-18
#13,0.0,2021-02-18
#14,0.0,2021-02-26
#12,0.0,2021-02-22
#9,0.0,2021-02-24
#13,0.0,2021-02-05
#12,0.0,2021-02-05
#9,950.0,2021-02-19
#8,0.0,2021-02-04
#8,0.0,2021-02-15
#20,0.0,2021-02-26
#16,0.0,2019-06-06
#16,0.0,2019-06-13
#16,31350.8,2019-06-25
#36,0.0,2019-06-24
#8,675.14,2019-06-28
#36,4780.0,2019-06-28
#11,0.0,2019-06-28
#11,0.0,2019-06-17
#11,0.0,2019-06-14
#6,0.0,2019-06-06
#4,24401.41,2019-06-10
#4,0.0,2019-06-11
#5,0.0,2019-06-03
#5,463920.89,2019-06-14
#5,-56671.38,2019-06-04
#5,0.0,2019-06-24
#12,0.0,2019-06-05
#14,0.0,2019-06-03
#14,0.0,2019-06-28
#8,0.0,2020-10-19
#13,0.0,2021-02-22
#16,43088.08,2022-04-22
#16,0.0,2022-04-06
#11,39226.25,2022-04-27
#36,0.0,2022-04-07
#11,0.0,2022-04-19
#11,0.0,2022-04-26
#16,0.0,2022-04-07
#4,0.0,2022-04-07
#4,0.0,2022-04-12
#4,0.0,2022-04-06
#3,123419.35,2022-04-30
#20,0.0,2021-12-06
#14,0.0,2021-12-17
#9,0.0,2021-12-15
#12,0.0,2021-12-07
#12,0.0,2021-12-03
#36,0.0,2021-12-15
#11,0.0,2021-07-15
#6,135182.02,2021-07-23
#6,0.0,2021-07-15
#4,216816.35,2021-07-28
#4,0.0,2021-07-26
#5,0.0,2021-07-21
#5,0.0,2021-07-06
#3,0.0,2021-07-06
#20,0.0,2021-07-05
#9,0.0,2021-07-28
#13,0.0,2021-07-21
#36,-6.43,2021-07-30
#14,0.0,2021-07-09
#8,237982.74,2021-07-23
#8,0.0,2021-07-21
#8,0.0,2021-07-15
#36,6813.9,2021-07-28
#36,0.0,2021-07-06
#11,246480.0,2020-11-23
#11,0.0,2020-12-01
#16,0.0,2020-11-07
#5,0.0,2020-11-06
#5,0.0,2020-11-25
#5,0.0,2020-11-10
#5,0.0,2020-11-14
#3,953747.17,2020-11-23
#6,104612.19,2020-11-30
#6,0.0,2020-11-12
#5,1366799.91,2020-11-23
#4,0.0,2020-11-27
#4,0.0,2020-11-12
#5,0.0,2020-11-19
#3,0.0,2020-11-28
#20,0.0,2020-11-17
#3,0.0,2020-11-08
#12,0.0,2020-11-16
#12,0.0,2020-11-17
#9,0.0,2020-11-26
#13,0.0,2020-11-23
#13,0.0,2020-11-19
#8,0.0,2020-11-19
#8,0.0,2020-11-12
#8,176012.81,2020-11-26
#8,0.0,2020-11-16
#8,0.0,2020-11-29
#36,0.0,2020-11-10
#36,0.0,2020-11-17
#36,1622.95,2020-11-13
#8,298796.74,2020-03-31
#20,0.0,2020-03-25
#20,306.0,2020-03-31
#12,0.0,2020-03-10
#13,0.0,2020-03-23
#12,0.0,2020-03-12
#12,0.0,2020-03-26
#20,0.0,2020-03-11
#13,0.0,2020-03-18
#8,0.0,2020-03-06
#20,0.0,2020-03-12
#16,24073.63,2020-07-03
#16,125108.0,2020-07-27
#16,8423.56,2020-07-06
#16,9425.5,2020-07-17
#36,2741.6,2020-07-17
#11,0.0,2020-07-08
#11,412037.0,2020-07-17
#11,0.0,2020-07-22
#11,0.0,2020-07-20
#11,0.0,2020-07-27
#11,1250893.0,2020-07-29
#11,0.0,2020-07-16
#16,0.0,2020-07-04
#5,0.0,2020-07-16
#6,0.0,2020-07-28
#6,0.0,2020-07-03
#6,7236.02,2020-07-24
#6,422212.13,2020-07-31
#5,0.0,2020-07-18
#8,183915.34,2020-07-10
#3,0.0,2020-07-13
#12,36571.2,2020-07-31
#12,0.0,2020-07-27
#12,0.0,2020-07-20
#13,0.0,2020-07-15
#12,0.0,2020-07-15
#13,0.0,2020-07-17
#14,0.0,2020-07-30
#8,0.0,2020-07-20
#8,0.0,2020-07-21
#8,0.0,2020-07-13
#36,232.0,2020-07-10
#11,0.0,2020-05-11
#36,-426.4,2020-05-28
#11,0.0,2020-05-13
#11,0.0,2020-05-18
#6,0.0,2020-05-19
#6,0.0,2020-05-18
#6,0.0,2020-05-14
#6,0.0,2020-05-26
#4,120257.4,2020-05-22
#4,0.0,2020-05-14
#5,0.0,2020-05-25
#3,2587953.78,2020-05-27
#3,0.0,2020-05-19
#3,0.0,2020-05-08
#3,0.0,2020-05-26
#3,0.0,2020-05-12
#13,0.0,2020-05-13
#12,0.0,2020-05-06
#13,0.0,2020-05-20
#12,0.0,2020-05-07
#8,180150.14,2020-05-22
#8,0.0,2020-05-12
#8,0.0,2020-05-08
#8,0.0,2020-05-26
#16,0.0,2019-08-08
#16,7539.0,2019-08-13
#5,2418029.44,2019-08-23
#11,0.0,2019-08-01
#11,0.0,2019-08-22
#9,0.0,2020-03-30
#12,0.0,2020-05-25
#8,0.0,2019-06-19
#16,21000.0,2019-05-06
#36,0.0,2019-05-27
#36,12630.75,2019-05-23
#36,0.0,2019-05-02
#11,0.0,2019-05-07
#6,0.0,2019-05-29
#4,0.0,2019-05-27
#4,0.0,2019-05-21
#5,764146.3,2019-05-10
#5,0.0,2019-05-13
#5,0.0,2019-05-29
#3,0.0,2019-05-16
#3,0.0,2019-05-06
#12,0.0,2019-05-15
#12,0.0,2019-05-10
#14,0.0,2019-05-02
#12,0.0,2019-05-22
#12,0.0,2019-05-13
#9,0.0,2019-06-05
#36,0.0,2019-05-08
#8,0.0,2019-05-22
#8,0.0,2019-05-13
#8,12401.27,2019-05-10
#8,153193.19,2019-05-31
#8,0.0,2019-05-14
#5,0.0,2019-05-30
#16,0.0,2019-03-18
#16,0.0,2019-03-13
#36,0.0,2019-03-12
#5,0.0,2019-03-21
#11,0.0,2019-03-21
#11,0.0,2019-03-08
#11,0.0,2019-03-25
#16,0.0,2019-03-08
#6,0.0,2019-03-14
#6,0.0,2019-03-03
#4,41905.12,2019-03-08
#4,89245.3,2019-03-15
#5,224580.32,2019-03-18
#5,0.0,2019-03-11
#3,-11578.81,2019-03-28
#20,0.0,2019-03-20
#9,0.0,2019-03-07
#13,0.0,2019-03-22
#9,0.0,2019-03-14
#13,0.0,2019-03-18
#8,0.0,2019-03-25
#8,0.0,2019-03-06
#8,0.0,2019-03-07
#6,0.0,2019-08-08
#4,0.0,2019-08-15
#4,0.0,2019-08-26
#4,112894.96,2019-08-16
#5,0.0,2019-08-21
#3,2348099.42,2019-08-16
#3,3022654.84,2019-08-28
#3,1685223.69,2019-08-09
#3,0.0,2019-08-13
#8,0.0,2019-08-12
#36,0.0,2019-08-29
#12,0.0,2019-08-27
#13,0.0,2019-08-21
#14,0.0,2019-08-06
#9,0.0,2019-08-15
#14,0.0,2019-08-23
#8,0.0,2019-08-21
#36,0.0,2019-08-22
#5,0.0,2022-02-01
#3,679614.68,2022-02-21
#5,0.0,2022-02-15
#13,0.0,2022-02-23
#12,0.0,2022-02-04
#12,11995.22,2022-02-01
#11,-2518.0,2022-02-18
#11,0.0,2022-02-23
#16,0.0,2022-02-24
#16,0.0,2022-02-08
#5,0.0,2022-02-16
#6,12951.4,2022-02-21
#6,-332.0,2022-03-01
#3,4204462.24,2022-02-18
#5,0.0,2022-02-09
#3,0.0,2022-02-22
#3,0.0,2022-02-12
#14,0.0,2022-02-25
#5,0.0,2022-02-14
#9,0.0,2022-02-08
#8,0.0,2022-02-04
#5,513651.25,2021-12-10
#36,0.0,2021-12-06
#3,3697944.74,2021-12-17
#6,0.0,2021-12-21
#6,5503.62,2021-12-22
#6,11293.54,2021-12-28
#6,0.0,2021-12-06
#6,162966.55,2021-12-31
#6,0.0,2021-12-13
#4,110932.93,2021-12-10
#5,1506342.57,2021-12-28
#5,64148.82,2022-01-03
#5,0.0,2021-12-07
#5,0.0,2021-12-23
#3,0.0,2021-12-23
#3,-43474.55,2022-01-03
#3,0.0,2022-01-05
#3,0.0,2021-12-24
#16,0.0,2021-07-26
#16,0.0,2021-04-26
#3,3655008.89,2021-04-28
#6,0.0,2021-05-04
#4,0.0,2021-04-29
#4,88651.07,2021-04-16
#4,123998.93,2021-04-30
#5,0.0,2021-04-14
#5,0.0,2021-04-15
#5,0.0,2021-04-27
#12,0.0,2021-04-07
#5,0.0,2021-04-01
#3,0.0,2021-04-19
#8,0.0,2021-04-26
#6,74208.86,2021-04-28
#3,3549094.32,2022-04-08
#3,0.0,2022-04-20
#8,355389.32,2022-04-29
#9,1632.0,2022-04-22
#13,0.0,2022-04-13
#12,0.0,2022-04-13
#8,0.0,2022-04-21
#8,41.0,2022-04-01
#12,0.0,2022-04-20
#9,0.0,2022-04-25
#6,0.0,2022-04-13
#11,0.0,2022-01-12
#11,18405.0,2022-01-14
#11,0.0,2022-01-19
#16,0.0,2022-01-12
#16,0.0,2022-01-27
#3,91542.76000000001,2022-01-31
#4,0.0,2022-01-18
#4,0.0,2022-01-26
#8,0.0,2022-03-01
#20,0.0,2022-02-21
#36,15430.5,2022-02-28
#16,534.0,2021-09-07
#5,0.0,2021-09-24
#36,0.0,2021-09-08
#11,3376944.52,2021-09-23
#11,0.0,2021-09-10
#11,0.0,2021-09-11
#11,0.0,2021-09-06
#11,49171.79,2021-10-06
#5,0.0,2021-09-07
#5,1753406.44,2021-09-17
#6,0.0,2021-09-03
#6,0.0,2021-09-01
#36,0.0,2021-09-02
#4,45457.3,2021-09-28
#4,0.0,2021-09-21
#4,-377.28,2021-09-01
#4,0.0,2021-09-10
#5,-249012.51,2021-09-02
#3,-500.0,2021-09-21
#3,0.0,2021-09-14
#12,0.0,2021-09-22
#12,0.0,2021-09-02
#12,0.0,2021-09-27
#13,0.0,2021-09-25
#9,8917.2,2021-09-28
#6,0.0,2021-09-08
#13,8919.9,2021-09-23
#12,68847.5,2021-04-23
#12,0.0,2021-04-19
#9,12645.0,2021-04-16
#12,164832.88,2021-04-30
#12,20741.2,2021-05-01
#12,0.0,2021-04-12
#14,0.0,2021-04-07
#13,1596.6,2021-04-23
#8,373893.23,2021-04-30
#16,0.0,2020-03-02
#16,9812.76,2020-03-16
#16,41385.69,2020-03-13
#16,7389.2,2020-03-23
#16,0.0,2020-03-09
#5,0.0,2020-03-04
#11,514613.0,2020-03-27
#11,1495464.0,2020-03-20
#11,0.0,2020-04-01
#5,0.0,2020-03-09
#6,260761.5,2020-03-31
#6,0.0,2020-03-25
#6,165626.52,2020-03-24
#6,0.0,2020-04-02
#6,0.0,2020-04-01
#6,0.0,2020-03-30
#4,10569.07,2020-04-01
#4,-91.45,2020-03-02
#5,0.0,2020-04-07
#3,2046392.99,2020-03-24
#3,2248038.65,2020-03-20
#3,0.0,2020-03-09
#36,0.0,2020-03-09
#3,0.0,2020-03-28
#5,7477659.73,2020-02-26
#11,0.0,2020-02-26
#11,0.0,2020-02-07
#5,0.0,2020-02-22
#6,0.0,2020-02-12
#4,0.0,2020-02-13
#4,79981.97,2020-02-28
#5,0.0,2020-02-17
#3,0.0,2020-02-04
#3,0.0,2020-02-25
#12,0.0,2020-02-11
#12,0.0,2020-02-04
#12,0.0,2020-02-28
#13,601.8,2020-02-26
#8,-388.02,2020-03-02
#8,0.0,2020-02-12
#16,0.0,2019-04-11
#8,0.0,2019-04-25
#11,0.0,2019-04-09
#11,0.0,2019-04-05
#6,0.0,2019-04-15
#6,0.0,2019-04-01
#4,0.0,2019-05-04
#4,0.0,2019-04-16
#5,207089.54,2019-04-02
#3,123419.35,2019-04-30
#3,0.0,2019-04-08
#13,0.0,2021-09-01
#13,0.0,2021-09-12
#5,132513.0,2020-03-31
#5,0.0,2020-02-20
#3,0.0,2020-02-18
#14,0.0,2020-02-20
#36,0.0,2020-02-19
#11,0.0,2019-05-04
#11,63.0,2019-04-01
#6,203260.19,2019-04-12
#6,0.0,2019-04-10
#3,0.0,2019-04-25
#3,0.0,2019-04-27
#16,0.0,2019-04-03
#36,204800.55,2021-04-28
#6,0.0,2021-04-07
#5,2422152.62,2021-03-25
#11,0.0,2021-03-10
#11,818924.38,2021-03-29
#11,0.0,2021-03-26
#3,1599459.93,2021-03-29
#6,164825.07,2021-03-29
#6,0.0,2021-03-28
#4,0.0,2021-03-22
#3,-1972.2,2021-03-01
#5,0.0,2021-03-23
#5,0.0,2021-03-26
#3,0.0,2021-03-03
#3,0.0,2021-03-10
#3,0.0,2021-03-11
#3,0.0,2021-03-26
#14,0.0,2021-03-26
#13,0.0,2021-03-05
#9,0.0,2021-03-22
#5,128018.315,2021-06-30
#5,16895.81,2021-06-11
#5,25918.01,2021-06-02
#11,0.0,2021-07-02
#6,94318.61,2021-06-11
#6,0.0,2021-06-09
#6,165337.45,2021-06-30
#4,0.0,2021-06-27
#4,0.0,2021-06-21
#4,15.81,2021-07-05
#5,0.0,2021-06-14
#3,500.0,2021-06-01
#3,0.0,2021-06-25
#3,0.0,2021-06-14
#12,0.0,2021-06-17
#36,4236.67,2021-06-18
#13,0.0,2021-06-09
#12,4196.0,2021-06-01
#8,207354.27,2021-06-18
#8,0.0,2021-06-22
#8,0.0,2021-06-14
#8,0.0,2021-06-09
#8,0.0,2021-06-02
#8,0.0,2021-06-04
#36,9250.0,2021-06-28
#5,0.0,2021-06-03
#11,0.0,2021-06-25
#16,7520.24,2021-08-14
#6,209919.34,2021-08-31
#6,0.0,2021-08-11
#6,0.0,2021-08-16
#4,62049.54,2021-08-13
#5,0.0,2021-08-09
#5,0.0,2021-08-23
#5,0.0,2021-08-05
#3,0.0,2021-08-14
#12,0.0,2021-08-27
#12,0.0,2021-08-16
#13,0.0,2021-08-19
#12,0.0,2021-08-12
#12,0.0,2021-08-05
#12,0.0,2021-08-17
#20,0.0,2021-08-03
#8,0.0,2021-08-11
#36,0.0,2021-08-25
#36,0.0,2021-08-30
#16,0.0,2022-02-10
#16,0.0,2022-02-03
#16,0.0,2022-03-14
#16,0.0,2022-03-02
#12,0.0,2022-03-22
#5,5308010.62,2022-03-29
#11,0.0,2022-03-28
#16,0.0,2022-03-30
#3,132513.0,2022-03-31
#6,0.0,2022-03-03
#6,10800.0,2022-03-18
#4,0.0,2022-03-01
#4,0.0,2022-03-28
#4,0.0,2022-03-03
#5,0.0,2022-03-28
#5,935.0,2022-03-17
#5,0.0,2022-03-08
#5,0.0,2022-03-25
#3,0.0,2022-03-10
#3,0.0,2022-03-17
#3,0.0,2022-03-04
#3,0.0,2022-03-06
#8,509225.39,2022-03-18
#9,0.0,2022-03-10
#13,10725.4,2022-03-29
#13,10725.4,2022-03-31
#8,0.0,2022-03-16
#8,0.0,2022-03-14
#8,477433.66,2022-03-29
#8,509225.39,2022-03-31
#12,0.0,2022-03-09
#12,0.0,2022-03-21
#16,603.53,2020-01-21
#16,268044.12,2020-01-31
#16,1877.61,2019-07-22
#5,125837.825,2019-07-31
#5,0.0,2019-08-01
#8,0.0,2019-07-01
#11,267456.14,2019-07-31
#11,0.0,2019-07-03
#11,0.0,2019-07-02
#11,-22775.0,2019-08-02
#8,148081.08,2019-07-12
#16,0.0,2019-07-05
#16,0.0,2019-07-17
#6,0.0,2019-07-30
#6,0.0,2019-07-01
#6,0.0,2019-07-10
#6,0.0,2019-07-09
#4,148669.87,2019-07-19
#4,148669.87,2019-07-31
#4,0.0,2019-07-05
#4,47766.03,2019-07-29
#5,0.0,2019-07-03
#5,0.0,2019-07-11
#3,0.0,2019-07-11
#3,0.0,2019-07-17
#3,0.0,2019-07-20
#20,0.0,2019-07-09
#12,19217.0,2019-08-01
#13,887.25,2019-07-19
#14,0.0,2019-07-03
#9,0.0,2019-07-09
#8,0.0,2019-08-02
#16,267.0,2019-12-19
#16,24572.0,2019-11-29
#5,2550198.09,2019-12-13
#11,0.0,2019-12-03
#16,0.0,2020-01-03
#4,0.0,2019-12-11
#6,1230.0,2019-12-02
#4,0.0,2019-12-09
#5,0.0,2019-12-09
#5,0.0,2019-12-04
#3,3743678.86,2019-12-18
#4,0.0,2019-12-07
#3,4335997.94,2019-12-13
#3,0.0,2019-12-19
#8,0.0,2019-12-04
#3,0.0,2019-12-09
#3,0.0,2019-12-25
#13,0.0,2019-12-12
#12,0.0,2019-12-09
#12,0.0,2019-12-16
#13,0.0,2019-12-18
#13,0.0,2019-12-14
#13,0.0,2019-12-16
#8,0.0,2019-12-14
#36,0.0,2019-12-10
#5,4341974.77,2019-10-24
#8,108338.54,2019-10-29
#11,0.0,2019-11-05
#11,0.0,2019-10-15
#11,0.0,2019-10-16
#6,0.0,2019-10-15
#6,0.0,2019-10-16
#5,-101907.64,2019-10-07
#4,0.0,2019-10-08
#5,0.0,2019-10-10
#3,0.0,2019-10-30
#3,0.0,2019-10-13
#3,0.0,2019-10-25
#3,0.0,2019-10-26
#13,16336.4,2019-10-24
#12,0.0,2019-10-30
#12,0.0,2019-10-19
#14,0.0,2019-10-23
#9,0.0,2019-10-30
#8,0.0,2019-10-09
#8,0.0,2019-10-15
#36,0.0,2019-10-24
#12,0.0,2019-07-05
#5,0.0,2019-12-19
#11,227910.0,2019-10-24
#16,7360.0,2022-01-13
#9,-28.5,2022-01-04
#12,0.0,2022-01-07
#12,80621.5,2022-01-31
#16,0.0,2021-02-10
#16,0.0,2021-02-11
#16,113166.34,2021-11-30
#3,3732862.7,2021-11-26
#36,9449.77,2021-11-30
#11,0.0,2021-11-23
#6,0.0,2021-11-25
#6,30307.37,2021-11-19
#6,0.0,2021-12-02
#6,0.0,2021-11-04
#4,0.0,2021-11-16
#4,33879.59,2021-11-23
#5,0.0,2021-11-04
#3,-11169.37,2021-11-22
#8,0.0,2021-11-25
#3,0.0,2021-11-05
#9,0.0,2021-11-02
#13,59.0,2021-11-19
#8,0.0,2021-11-18
#36,-4310.29,2021-11-12
#12,129387.4,2020-12-11
#13,3458.65,2020-12-18
#12,0.0,2020-12-04
#6,0.0,2020-12-14
#9,420.0,2020-12-18
#12,16629.01,2021-01-04
#8,0.0,2020-12-16
#5,1040152.46,2020-12-11
#5,17017.33,2020-12-03
#8,444851.75,2020-12-31
#5,6556689.77,2020-12-28
#16,0.0,2021-01-13
#16,0.0,2021-01-27
#16,5000.0,2021-01-25
#5,0.0,2021-01-27
#5,1279327.55,2021-01-19
#11,0.0,2021-01-28
#11,0.0,2021-01-29
#4,0.0,2021-01-11
#4,0.0,2021-01-29
#4,0.0,2021-01-13
#4,0.0,2021-01-27
#4,0.0,2021-01-15
#4,-77.6,2021-02-03
#5,0.0,2021-01-25
#5,0.0,2021-01-13
#12,109503.0,2021-02-01
#12,0.0,2021-01-22
#9,0.0,2021-01-15
#9,0.0,2021-01-25
#9,1602.4,2021-02-01
#13,1408.8,2021-02-01
#8,0.0,2021-01-20
#8,0.0,2021-01-15
#8,0.0,2021-01-12
#11,0.0,2020-01-13
#6,97100.66,2020-01-23
#6,0.0,2020-01-30
#4,0.0,2020-01-13
#4,-52.08,2020-02-05
#5,0.0,2020-01-21
#3,0.0,2020-01-29
#3,0.0,2020-01-22
#14,0.0,2020-01-24
#12,0.0,2020-01-22
#13,0.0,2020-01-06
#12,0.0,2020-01-15
#12,0.0,2020-01-13
#13,892.0,2020-01-23
#13,9811.29,2020-01-31
#12,0.0,2020-01-21
#13,1821.0,2020-01-10
#8,0.0,2020-01-28
#36,0.0,2020-01-28
#5,128018.315,2020-06-30
#11,0.0,2020-07-02
#11,0.0,2020-06-17
#6,0.0,2020-06-18
#6,0.0,2020-06-15
#4,0.0,2020-06-04
#4,26821.55,2020-06-23
#8,0.0,2020-06-08
#3,0.0,2020-06-12
#3,0.0,2020-06-29
#3,19375.61,2020-07-01
#5,0.0,2020-06-12
#12,19555.85,2020-06-19
#12,12501.0,2020-06-23
#12,52348.0,2020-06-26
#20,570.0,2020-06-19
#13,0.0,2020-06-29
#9,0.0,2020-06-18
#8,264971.03,2020-06-26
#8,0.0,2020-06-09
#8,0.0,2020-06-17
#8,76426.52,2020-06-19
#8,0.0,2020-06-12
#36,0.0,2020-06-17
#5,8681033.67,2020-09-28
#36,0.0,2020-09-09
#36,0.0,2020-09-02
#11,0.0,2020-09-03
#11,0.0,2020-09-14
#16,2400.0,2020-09-23
#6,0.0,2020-09-29
#6,9697.67,2020-09-18
#6,0.0,2020-09-16
#4,0.0,2020-09-14
#4,105678.52,2020-09-23
#5,0.0,2020-09-22
#3,0.0,2020-09-25
#3,0.0,2020-09-21
#8,0.0,2020-09-21
#12,0.0,2020-09-10
#6,0.0,2021-01-18
#5,0.0,2021-01-08
#12,0.0,2020-06-06
#14,0.0,2020-06-24
#4,235177.91,2020-09-30
#12,0.0,2020-09-14
#12,0.0,2020-09-16
#12,0.0,2020-09-07
#13,0.0,2020-09-17
#13,7086.18,2020-09-30
#8,0.0,2020-09-10
#8,0.0,2020-09-09
#8,0.0,2020-09-15
#8,0.0,2020-09-03
#8,0.0,2020-09-07
#8,0.0,2020-09-04
#8,0.0,2020-09-27
#36,1506.51,2020-09-28
#36,0.0,2020-09-10
#16,0.0,2019-11-12
#16,34868.0,2019-11-13
#16,1288.0,2019-11-04
#16,411.84,2019-11-21
#16,0.0,2019-11-11
#11,218533.98,2019-11-27
#16,39756.0,2019-11-15
#6,0.0,2019-11-11
#6,0.0,2019-11-21
#6,0.0,2019-11-14
#6,0.0,2019-11-06
#6,0.0,2019-11-25
#4,65040.76,2019-11-15
#4,0.0,2019-11-20
#20,0.0,2019-11-11
#9,0.0,2019-11-25
#12,175472.5,2019-11-27
#12,19456.6,2019-11-15
#12,0.0,2019-11-04
#13,0.0,2019-11-18
#12,0.0,2019-11-14
#8,0.0,2019-11-20
#36,0.0,2019-11-21
#16,0.0,2018-12-07
#16,0.0,2018-12-13
#36,4563.0,2018-12-18
#5,0.0,2018-12-06
#36,0.0,2018-12-13
#11,0.0,2018-12-13
#11,0.0,2018-12-06
#6,0.0,2018-12-10
#6,0.0,2018-12-17
#8,140141.5,2018-12-14
#4,-261.6,2019-01-03
#4,0.0,2018-12-17
#3,0.0,2018-12-19
#12,0.0,2018-12-19
#20,0.0,2018-12-11
#12,0.0,2018-12-07
#14,0.0,2018-12-20
#20,0.0,2018-12-13
#8,0.0,2018-12-04
#8,0.0,2019-01-03
#16,0.0,2019-01-28
#16,0.0,2019-01-24
#5,545579.71,2019-01-11
#36,11047.13,2019-01-11
#11,1101003.72,2019-01-31
#11,0.0,2019-01-25
#16,55894.58,2019-02-04
#16,0.0,2019-01-08
#6,0.0,2019-01-08
#6,0.0,2019-01-21
#6,0.0,2019-01-16
#4,232229.74,2019-01-31
#4,0.0,2019-02-05
#4,0.0,2019-01-23
#4,0.0,2019-01-30
#4,0.0,2019-01-22
#4,0.0,2019-01-16
#4,0.0,2019-01-17
#4,0.0,2019-01-09
#4,0.0,2019-01-28
#5,0.0,2019-01-15
#3,4554726.2,2019-01-24
#20,0.0,2019-01-10
#13,0.0,2019-01-08
#14,0.0,2019-01-28
#12,0.0,2019-01-16
#12,0.0,2019-01-14
#14,0.0,2019-01-09
#9,0.0,2019-01-30
#13,13849.64,2019-01-31
#8,0.0,2019-01-14
#8,27497.82,2019-01-11
#8,0.0,2019-01-09
#16,35740.4,2019-11-08
#16,0.0,2020-02-04
#14,0.0,2021-09-20
#8,0.0,2021-09-27
#8,0.0,2021-09-21
#36,0.0,2021-09-09
#16,200.0,2020-04-28
#16,0.0,2020-04-06
#36,13640.48,2020-04-30
#5,0.0,2020-04-14
#36,6416.49,2020-04-28
#11,0.0,2020-04-06
#11,0.0,2020-05-04
#11,295361.01,2020-04-28
#3,4410842.54,2020-04-23
#6,0.0,2020-04-09
#4,200626.26,2020-04-23
#4,0.0,2020-04-09
#3,0.0,2020-04-29
#3,0.0,2020-04-16
#5,0.0,2020-05-07
#20,0.0,2020-04-24
#20,0.0,2020-04-17
#20,0.0,2020-04-10
#12,40866.0,2020-04-23
#12,0.0,2020-04-24
#12,2664.0,2020-04-28
#14,0.0,2020-04-09
#8,21228.87,2020-04-17
#8,0.0,2020-04-29
#8,0.0,2020-04-21
#8,0.0,2020-04-15
#16,0.0,2020-08-24
#11,0.0,2019-09-25
#11,0.0,2019-09-16
#6,0.0,2019-09-06
#6,0.0,2019-09-17
#6,0.0,2019-09-12
#6,0.0,2019-09-11
#6,0.0,2019-09-27
#4,0.0,2019-09-17
#4,0.0,2019-09-11
#5,0.0,2019-10-03
#5,0.0,2019-09-04
#3,0.0,2019-09-02
#3,-482.9,2019-09-27
